dateRep,cases,countryterritoryCode
43922,69,UKR
43921,62,UKR
43920,107,UKR
43919,93,UKR
43918,62,UKR
43917,43,UKR
43916,29,UKR
43915,11,UKR
43914,26,UKR
43913,6,UKR
43912,15,UKR
43911,0,UKR
43910,7,UKR
43909,5,UKR
43908,9,UKR
43907,2,UKR
43906,0,UKR
43903,2,UKR
43894,1,UKR
43930,300,ARE
43929,283,ARE
43928,277,ARE
43927,294,ARE
43926,481,ARE
43925,0,ARE
43924,360,ARE
43923,0,ARE
43922,53,ARE
43921,143,ARE
43920,0,ARE
43919,63,ARE
43918,72,ARE
43917,0,ARE
43916,85,ARE
43915,50,ARE
43914,45,ARE
43913,0,ARE
43912,13,ARE
43911,0,ARE
43910,27,ARE
43909,0,ARE
43908,15,ARE
43907,12,ARE
43906,1,ARE
43905,0,ARE
43903,11,ARE
43901,15,ARE
43900,14,ARE
43898,16,ARE
43896,2,ARE
43894,6,ARE
43892,0,ARE
43891,2,ARE
43890,0,ARE
43889,6,ARE
43888,0,ARE
43887,0,ARE
43886,0,ARE
43885,0,ARE
43884,2,ARE
43883,2,ARE
43882,0,ARE
43881,0,ARE
43880,0,ARE
43879,0,ARE
43878,1,ARE
43877,0,ARE
43876,0,ARE
43875,0,ARE
43874,0,ARE
43873,0,ARE
43872,1,ARE
43871,0,ARE
43870,0,ARE
43869,2,ARE
43868,0,ARE
43867,0,ARE
43866,0,ARE
43865,0,ARE
43864,0,ARE
43863,1,ARE
43862,0,ARE
43861,0,ARE
43860,3,ARE
43859,0,ARE
43858,0,ARE
43857,1,ARE
43856,0,ARE
43855,0,ARE
43854,0,ARE
43853,0,ARE
43852,0,ARE
43851,0,ARE
43850,0,ARE
43849,0,ARE
43848,0,ARE
43847,0,ARE
43846,0,ARE
43845,0,ARE
43844,0,ARE
43843,0,ARE
43842,0,ARE
43841,0,ARE
43840,0,ARE
43839,0,ARE
43838,0,ARE
43837,0,ARE
43836,0,ARE
43835,0,ARE
43834,0,ARE
43833,0,ARE
43832,0,ARE
43831,0,ARE
43830,0,ARE
43930,5491,GBR
43929,3634,GBR
43928,3802,GBR
43927,5903,GBR
43926,3735,GBR
43925,4450,GBR
43924,4244,GBR
43923,4324,GBR
43922,3009,GBR
43921,2619,GBR
43920,2433,GBR
43919,2546,GBR
43918,2885,GBR
43917,2129,GBR
43916,1452,GBR
43915,1427,GBR
43914,967,GBR
43913,665,GBR
43912,1035,GBR
43911,706,GBR
43910,647,GBR
43909,680,GBR
43908,407,GBR
43907,152,GBR
43906,251,GBR
43905,433,GBR
43904,117,GBR
43903,134,GBR
43902,83,GBR
43901,52,GBR
43900,48,GBR
43899,67,GBR
43898,43,GBR
43897,48,GBR
43896,30,GBR
43895,34,GBR
43894,11,GBR
43893,4,GBR
43892,13,GBR
43891,5,GBR
43890,2,GBR
43889,3,GBR
43888,0,GBR
43887,0,GBR
43886,0,GBR
43885,4,GBR
43884,0,GBR
43883,0,GBR
43882,0,GBR
43881,0,GBR
43880,0,GBR
43879,0,GBR
43878,0,GBR
43877,0,GBR
43876,0,GBR
43875,0,GBR
43874,1,GBR
43873,0,GBR
43872,4,GBR
43871,0,GBR
43870,1,GBR
43869,0,GBR
43868,1,GBR
43867,0,GBR
43866,0,GBR
43865,0,GBR
43864,0,GBR
43863,0,GBR
43862,0,GBR
43861,2,GBR
43860,0,GBR
43859,0,GBR
43858,0,GBR
43857,0,GBR
43856,0,GBR
43855,0,GBR
43854,0,GBR
43853,0,GBR
43852,0,GBR
43851,0,GBR
43850,0,GBR
43849,0,GBR
43848,0,GBR
43847,0,GBR
43846,0,GBR
43845,0,GBR
43844,0,GBR
43843,0,GBR
43842,0,GBR
43841,0,GBR
43840,0,GBR
43839,0,GBR
43838,0,GBR
43837,0,GBR
43836,0,GBR
43835,0,GBR
43834,0,GBR
43833,0,GBR
43832,0,GBR
43831,0,GBR
43830,0,GBR
43930,1,TZA
43929,0,TZA
43928,2,TZA
43927,1,TZA
43926,0,TZA
43925,0,TZA
43924,1,TZA
43923,1,TZA
43922,0,TZA
43921,5,TZA
43920,1,TZA
43919,0,TZA
43918,0,TZA
43917,1,TZA
43916,0,TZA
43915,0,TZA
43914,0,TZA
43913,6,TZA
43912,3,TZA
43911,0,TZA
43910,0,TZA
43909,2,TZA
43908,0,TZA
43907,1,TZA
43930,33323,USA
43929,30613,USA
43928,30561,USA
43927,25398,USA
43926,34272,USA
43925,32425,USA
43924,28819,USA
43923,27103,USA
43922,24998,USA
43921,21595,USA
43920,18360,USA
43919,19979,USA
43918,18695,USA
43917,16797,USA
43916,13963,USA
43915,8789,USA
43914,11236,USA
43913,8459,USA
43912,7123,USA
43911,5374,USA
43910,4835,USA
43909,2988,USA
43908,1766,USA
43907,887,USA
43906,823,USA
43905,777,USA
43904,511,USA
43903,351,USA
43902,287,USA
43901,271,USA
43900,200,USA
43899,121,USA
43898,95,USA
43897,105,USA
43896,74,USA
43895,34,USA
43894,22,USA
43893,14,USA
43892,20,USA
43891,3,USA
43890,6,USA
43889,1,USA
43888,6,USA
43887,0,USA
43886,18,USA
43885,0,USA
43884,0,USA
43883,19,USA
43882,1,USA
43881,0,USA
43880,0,USA
43879,0,USA
43878,0,USA
43877,0,USA
43876,0,USA
43875,1,USA
43874,1,USA
43873,0,USA
43872,1,USA
43871,0,USA
43870,0,USA
43869,0,USA
43868,0,USA
43867,1,USA
43866,0,USA
43865,0,USA
43864,3,USA
43863,1,USA
43862,1,USA
43861,1,USA
43860,0,USA
43859,0,USA
43858,0,USA
43857,3,USA
43856,0,USA
43855,1,USA
43854,0,USA
43853,0,USA
43852,0,USA
43851,1,USA
43850,0,USA
43849,0,USA
43848,0,USA
43847,0,USA
43846,0,USA
43845,0,USA
43844,0,USA
43843,0,USA
43842,0,USA
43841,0,USA
43840,0,USA
43839,0,USA
43838,0,USA
43837,0,USA
43836,0,USA
43835,0,USA
43834,0,USA
43833,0,USA
43832,0,USA
43831,0,USA
43830,0,USA
43930,0,VIR
43929,3,VIR
43928,0,VIR
43927,2,VIR
43926,0,VIR
43925,7,VIR
43924,3,VIR
43923,0,VIR
43922,0,VIR
43920,8,VIR
43919,3,VIR
43918,2,VIR
43917,0,VIR
43916,0,VIR
43915,0,VIR
43914,17,VIR
43930,32,URY
43929,9,URY
43928,9,URY
43927,6,URY
43926,14,URY
43925,17,URY
43924,31,URY
43923,0,URY
43922,18,URY
43921,11,URY
43920,5,URY
43919,66,URY
43918,0,URY
43917,21,URY
43916,28,URY
43915,27,URY
43914,4,URY
43913,23,URY
43912,25,URY
43911,16,URY
43910,15,URY
43909,29,URY
43908,21,URY
43907,21,URY
43906,2,URY
43905,6,URY
43930,51,UZB
43929,107,UZB
43928,55,UZB
43927,76,UZB
43926,39,UZB
43925,37,UZB
43924,3,UZB
43923,14,UZB
43922,24,UZB
43921,4,UZB
43920,12,UZB
43919,29,UZB
43918,21,UZB
43917,18,UZB
43916,10,UZB
43915,6,UZB
43914,3,UZB
43913,13,UZB
43912,0,UZB
43911,10,UZB
43910,0,UZB
43909,7,UZB
43908,8,UZB
43907,2,UZB
43906,6,UZB
43930,1,VEN
43929,7,VEN
43928,11,VEN
43927,4,VEN
43926,0,VEN
43925,0,VEN
43924,1,VEN
43923,8,VEN
43922,0,VEN
43921,16,VEN
43920,0,VEN
43919,0,VEN
43918,12,VEN
43917,1,VEN
43916,15,VEN
43915,7,VEN
43914,48,VEN
43913,0,VEN
43912,0,VEN
43911,3,VEN
43910,0,VEN
43909,0,VEN
43908,0,VEN
43907,18,VEN
43906,5,VEN
43905,10,VEN
43930,0,VNM
43929,6,VNM
43928,4,VNM
43927,1,VNM
43926,1,VNM
43925,0,VNM
43924,4,VNM
43923,6,VNM
43922,0,VNM
43921,1,VNM
43920,5,VNM
43919,54,VNM
43918,16,VNM
43917,5,VNM
43916,14,VNM
43915,11,VNM
43914,5,VNM
43913,24,VNM
43912,7,VNM
43911,2,VNM
43910,9,VNM
43909,15,VNM
43908,0,VNM
43907,4,VNM
43906,4,VNM
43905,4,VNM
43904,5,VNM
43903,5,VNM
43902,4,VNM
43901,4,VNM
43900,1,VNM
43899,9,VNM
43898,4,VNM
43897,1,VNM
43892,0,VNM
43891,0,VNM
43890,0,VNM
43889,0,VNM
43888,0,VNM
43887,0,VNM
43886,0,VNM
43885,0,VNM
43884,0,VNM
43883,0,VNM
43882,0,VNM
43881,0,VNM
43880,0,VNM
43879,0,VNM
43878,0,VNM
43877,0,VNM
43876,0,VNM
43875,0,VNM
43874,1,VNM
43873,0,VNM
43872,1,VNM
43871,0,VNM
43870,1,VNM
43869,1,VNM
43868,2,VNM
43867,0,VNM
43866,1,VNM
43865,1,VNM
43864,1,VNM
43863,2,VNM
43862,0,VNM
43861,3,VNM
43860,0,VNM
43859,0,VNM
43858,0,VNM
43857,0,VNM
43856,0,VNM
43855,0,VNM
43854,2,VNM
43853,0,VNM
43852,0,VNM
43851,0,VNM
43850,0,VNM
43849,0,VNM
43848,0,VNM
43847,0,VNM
43846,0,VNM
43845,0,VNM
43844,0,VNM
43843,0,VNM
43842,0,VNM
43841,0,VNM
43840,0,VNM
43839,0,VNM
43838,0,VNM
43837,0,VNM
43836,0,VNM
43835,0,VNM
43834,0,VNM
43833,0,VNM
43832,0,VNM
43831,0,VNM
43830,0,VNM
43930,0,ZMB
43929,0,ZMB
43928,0,ZMB
43927,0,ZMB
43926,0,ZMB
43925,0,ZMB
43924,3,ZMB
43923,1,ZMB
43922,0,ZMB
43921,6,ZMB
43920,1,ZMB
43919,12,ZMB
43918,2,ZMB
43917,2,ZMB
43916,9,ZMB
43915,0,ZMB
43914,0,ZMB
43913,1,ZMB
43912,0,ZMB
43911,0,ZMB
43910,0,ZMB
43909,2,ZMB
43930,1,ZWE
43929,1,ZWE
43928,0,ZWE
43927,0,ZWE
43926,0,ZWE
43925,1,ZWE
43924,0,ZWE
43923,0,ZWE
43922,1,ZWE
43921,0,ZWE
43920,0,ZWE
43919,2,ZWE
43918,2,ZWE
43917,0,ZWE
43916,1,ZWE
43915,0,ZWE
43914,0,ZWE
43913,0,ZWE
43912,1,ZWE
43911,1,ZWE
